Zespol,Slupek,Lines,RealTime,TimeTable
3180,01,710,2024-01-18 12:39:03,12:36:00
3181,01,710,2024-01-18 12:19:52,12:21:00
3191,01,709,2024-01-18 11:49:33,11:48:00
3193,02,251,2024-01-18 12:28:56,12:30:00
3207,02,179,2024-01-18 12:34:02,12:32:00
3207,02,179,2024-01-18 12:34:02,12:42:00
3207,02,179,2024-01-18 12:23:56,12:22:00
3207,02,179,2024-01-18 12:23:56,12:32:00
3208,01,179,2024-01-18 11:58:41,11:55:00
3208,01,179,2024-01-18 11:58:41,12:05:00
3208,02,179,2024-01-18 12:42:01,12:41:00
3229,04,138,2024-01-18 12:18:58,12:14:00
3229,02,174,2024-01-18 12:01:33,11:59:00
3233,02,222,2024-01-18 11:49:36,11:43:00
3240,01,136,2024-01-18 12:23:57,12:21:00
3242,01,136,2024-01-18 11:55:39,11:53:00
3242,01,136,2024-01-18 12:27:04,12:23:00
3243,05,136,2024-01-18 12:28:56,12:25:00
3248,02,402,2024-01-18 12:38:08,12:35:00
3249,03,165,2024-01-18 12:38:09,12:37:00
3249,02,189,2024-01-18 12:00:42,11:57:00
3249,02,189,2024-01-18 12:00:42,12:07:00
3251,03,504,2024-01-18 12:32:58,12:25:00
3251,03,504,2024-01-18 12:32:58,12:40:00
3255,02,141,2024-01-18 11:52:35,11:46:00
3266,01,174,2024-01-18 12:00:28,11:59:00
3267,71,193,2024-01-18 12:13:51,12:15:00
3280,02,185,2024-01-18 12:30:54,12:28:00
3284,02,179,2024-01-18 12:32:59,12:25:00
3284,02,179,2024-01-18 12:32:59,12:35:00
3292,02,185,2024-01-18 12:25:01,12:22:00
3292,04,185,2024-01-18 11:49:36,11:47:00
3298,01,136,2024-01-18 11:51:39,11:47:00
3299,01,185,2024-01-18 11:50:33,11:46:00
3320,02,L13,2024-01-18 11:50:30,11:44:00
3323,01,159,2024-01-18 12:06:36,12:03:00
3333,02,185,2024-01-18 12:05:41,12:04:00
3337,01,189,2024-01-18 12:45:06,12:42:00
3337,01,189,2024-01-18 12:45:06,12:52:00
3358,02,L42,2024-01-18 11:56:37,12:02:00
3358,02,L42,2024-01-18 11:59:36,12:02:00
3358,02,L42,2024-01-18 12:00:43,12:02:00
3384,02,L13,2024-01-18 11:48:43,11:43:00
3387,02,L39,2024-01-18 12:40:10,12:37:00
3399,02,209,2024-01-18 12:40:11,12:39:00
3400,04,166,2024-01-18 12:30:58,12:28:00
3400,04,166,2024-01-18 12:32:04,12:28:00
3400,04,166,2024-01-18 12:32:58,12:28:00
3400,04,166,2024-01-18 12:34:05,12:28:00
3400,04,166,2024-01-18 12:36:07,12:28:00
3400,04,166,2024-01-18 12:40:08,12:48:00
3400,04,166,2024-01-18 12:41:58,12:48:00
3400,02,179,2024-01-18 11:51:35,11:48:00
3400,02,179,2024-01-18 11:51:35,11:58:00
3400,01,504,2024-01-18 11:52:30,11:51:00
3400,01,504,2024-01-18 11:53:33,11:51:00
3400,01,504,2024-01-18 11:54:36,11:51:00
3400,01,504,2024-01-18 11:55:41,11:51:00
3400,01,504,2024-01-18 11:56:28,11:51:00
3400,01,504,2024-01-18 11:58:35,11:51:00
3400,01,504,2024-01-18 11:58:35,12:06:00
3400,01,504,2024-01-18 11:59:22,12:06:00
3400,01,504,2024-01-18 12:00:41,12:06:00
3400,01,504,2024-01-18 12:01:28,12:06:00
3400,01,504,2024-01-18 12:04:41,12:06:00
3404,02,193,2024-01-18 11:51:38,11:50:00
3407,03,209,2024-01-18 12:41:59,12:40:00
3431,02,L19,2024-01-18 11:47:33,11:45:00
3750,05,L13,2024-01-18 12:36:57,12:35:00
3827,01,L12,2024-01-18 11:55:41,11:48:00
3838,01,L-5,2024-01-18 11:59:34,11:57:00
4001,03,175,2024-01-18 12:08:41,12:05:00
4003,01,157,2024-01-18 12:08:35,12:07:00
4003,02,517,2024-01-18 12:07:43,12:09:00
4004,01,167,2024-01-18 12:09:06,12:07:00
4005,10,208,2024-01-18 11:48:33,11:45:00
4005,10,208,2024-01-18 11:49:33,11:45:00
4005,10,208,2024-01-18 11:56:33,12:00:00
4012,02,154,2024-01-18 12:21:55,12:19:00
4016,01,711,2024-01-18 12:15:53,12:14:00
4018,01,706,2024-01-18 11:51:38,11:50:00
4029,01,128,2024-01-18 12:34:03,12:26:00
4029,01,128,2024-01-18 12:34:03,12:41:00
4029,01,175,2024-01-18 12:23:02,12:20:00
4029,01,188,2024-01-18 12:32:03,12:29:00
4029,01,504,2024-01-18 11:45:33,11:44:00
4030,01,128,2024-01-18 12:45:07,12:42:00
4032,02,136,2024-01-18 11:56:39,11:58:00
4032,01,188,2024-01-18 11:55:41,11:53:00
4033,02,128,2024-01-18 12:34:57,12:32:00
4034,02,141,2024-01-18 12:30:57,12:29:00
4034,01,175,2024-01-18 12:30:53,12:26:00
4035,01,154,2024-01-18 11:51:38,11:50:00
4037,01,188,2024-01-18 12:01:32,12:00:00
4040,71,148,2024-01-18 11:45:34,11:50:00
4044,03,182,2024-01-18 11:45:33,11:47:00
4044,03,182,2024-01-18 12:23:02,12:17:00
4044,03,182,2024-01-18 12:23:02,12:27:00
4044,03,182,2024-01-18 12:25:02,12:17:00
4044,03,182,2024-01-18 12:25:02,12:27:00
4044,03,182,2024-01-18 12:25:59,12:27:00
4044,03,182,2024-01-18 12:28:56,12:27:00
4044,03,182,2024-01-18 12:28:56,12:37:00
4044,03,182,2024-01-18 11:53:38,11:47:00
4044,03,182,2024-01-18 11:53:38,11:57:00
4044,03,182,2024-01-18 11:58:40,11:57:00
4044,03,182,2024-01-18 11:59:37,11:57:00
4044,03,182,2024-01-18 11:59:37,12:07:00
4044,03,182,2024-01-18 12:01:37,11:57:00
4044,03,182,2024-01-18 12:01:37,12:07:00
4045,71,154,2024-01-18 12:19:55,12:14:00
4045,04,167,2024-01-18 12:10:39,12:08:00
4045,06,184,2024-01-18 12:25:58,12:23:00
4047,01,187,2024-01-18 12:40:08,12:39:00
4048,04,178,2024-01-18 12:37:00,12:35:00
4049,04,189,2024-01-18 11:52:35,11:54:00
4049,04,401,2024-01-18 12:14:58,12:13:00
4052,06,157,2024-01-18 12:13:49,12:12:00
4052,02,175,2024-01-18 11:56:33,11:59:00
4087,01,401,2024-01-18 11:52:26,11:51:00
4090,02,189,2024-01-18 11:53:44,11:55:00
4094,04,517,2024-01-18 12:28:55,12:27:00
4095,02,129,2024-01-18 12:28:56,12:26:00
4099,02,191,2024-01-18 12:15:52,12:10:00
4102,02,127,2024-01-18 12:09:48,12:11:00
4103,02,129,2024-01-18 12:28:53,12:22:00
4103,02,129,2024-01-18 11:56:38,11:52:00
4110,02,191,2024-01-18 12:42:01,12:41:00
4119,05,128,2024-01-18 12:25:57,12:23:00
4119,05,128,2024-01-18 12:27:04,12:23:00
4119,05,128,2024-01-18 12:28:53,12:23:00
4119,05,128,2024-01-18 12:30:48,12:23:00
4119,05,128,2024-01-18 12:30:48,12:38:00
4119,05,128,2024-01-18 12:32:04,12:38:00
4119,05,128,2024-01-18 12:32:56,12:38:00
4119,05,128,2024-01-18 12:34:04,12:38:00
4119,05,128,2024-01-18 12:34:52,12:38:00
4119,02,157,2024-01-18 12:05:40,12:09:00
4119,02,157,2024-01-18 12:06:37,12:09:00
4119,01,184,2024-01-18 11:49:32,11:46:00
4119,01,184,2024-01-18 11:50:32,11:46:00
4119,01,184,2024-01-18 11:51:32,11:46:00
4119,01,184,2024-01-18 11:52:32,11:46:00
4119,01,184,2024-01-18 11:53:42,11:46:00
4119,01,184,2024-01-18 11:53:42,12:01:00
4119,01,184,2024-01-18 11:54:32,12:01:00
4119,01,184,2024-01-18 12:40:09,12:46:00
4119,01,184,2024-01-18 12:41:59,12:46:00
4119,01,184,2024-01-18 12:44:59,12:46:00
4123,02,207,2024-01-18 11:49:38,11:48:00
4123,02,401,2024-01-18 11:52:35,11:51:00
4126,01,158,2024-01-18 12:13:49,12:15:00
4130,01,191,2024-01-18 12:21:52,12:28:00
4130,02,207,2024-01-18 11:45:34,11:47:00
4130,02,207,2024-01-18 12:04:44,12:07:00
4130,02,207,2024-01-18 12:05:40,12:07:00
4131,04,207,2024-01-18 12:45:06,12:38:00
4154,02,167,2024-01-18 12:09:44,12:07:00
4154,03,184,2024-01-18 11:58:40,12:00:00
4154,01,191,2024-01-18 12:40:06,12:39:00
4156,02,728,2024-01-18 12:07:43,12:06:00
4159,02,706,2024-01-18 12:25:58,12:24:00
4167,01,715,2024-01-18 12:32:59,12:31:00
4170,01,715,2024-01-18 12:38:08,12:31:00
4205,02,194,2024-01-18 12:06:36,12:04:00
4212,01,194,2024-01-18 11:52:31,11:51:00
4213,02,189,2024-01-18 12:23:02,12:21:00
4213,02,189,2024-01-18 12:23:02,12:31:00
4213,51,194,2024-01-18 11:53:41,11:52:00
4214,01,178,2024-01-18 12:25:59,12:24:00
4216,06,177,2024-01-18 12:08:40,12:07:00
4216,03,207,2024-01-18 12:40:05,12:33:00
4217,21,129,2024-01-18 12:11:47,12:10:00
4218,02,716,2024-01-18 11:59:36,11:57:00
4221,06,187,2024-01-18 12:30:43,12:28:00
4221,06,187,2024-01-18 12:34:05,12:28:00
4221,03,517,2024-01-18 12:35:01,12:30:00
4221,03,517,2024-01-18 12:36:06,12:30:00
4221,03,517,2024-01-18 12:38:07,12:30:00
4221,03,517,2024-01-18 12:38:07,12:45:00
4221,03,517,2024-01-18 12:39:03,12:45:00
4221,03,517,2024-01-18 12:42:01,12:45:00
4222,01,194,2024-01-18 11:47:28,11:46:00
4224,01,127,2024-01-18 12:14:57,12:09:00
4224,01,127,2024-01-18 12:15:52,12:09:00
4224,01,127,2024-01-18 12:15:52,12:24:00
4224,01,127,2024-01-18 12:17:53,12:24:00
4224,01,127,2024-01-18 12:18:59,12:24:00
4224,01,127,2024-01-18 11:58:38,11:54:00
4224,01,127,2024-01-18 12:28:53,12:24:00
4224,01,127,2024-01-18 12:30:55,12:24:00
4224,01,127,2024-01-18 12:30:55,12:39:00
4224,01,127,2024-01-18 12:36:06,12:39:00
4224,05,177,2024-01-18 12:25:56,12:29:00
4224,06,177,2024-01-18 11:48:42,11:54:00
4225,01,127,2024-01-18 12:32:04,12:31:00
4284,04,178,2024-01-18 12:36:07,12:39:00
4284,04,178,2024-01-18 12:37:01,12:39:00
4304,02,154,2024-01-18 12:19:54,12:22:00
4337,02,517,2024-01-18 11:45:29,11:42:00
4342,54,177,2024-01-18 12:39:03,12:42:00
4342,54,177,2024-01-18 12:25:00,12:27:00
4342,54,177,2024-01-18 12:25:56,12:27:00
4342,54,177,2024-01-18 12:32:54,12:27:00
4342,54,177,2024-01-18 12:34:56,12:27:00
4342,54,177,2024-01-18 12:34:56,12:42:00
5007,06,186,2024-01-18 11:56:39,11:54:00
5011,10,255,2024-01-18 12:45:05,12:49:00
5011,10,255,2024-01-18 12:23:56,12:29:00
5011,10,255,2024-01-18 11:45:33,11:49:00
5011,10,255,2024-01-18 11:51:39,11:49:00
5011,10,255,2024-01-18 11:52:35,11:49:00
5011,07,Z26,2024-01-18 12:25:00,12:17:00
5011,07,Z26,2024-01-18 12:25:00,12:32:00
5011,07,Z26,2024-01-18 12:25:55,12:32:00
5011,07,Z26,2024-01-18 12:06:37,12:02:00
5011,07,Z26,2024-01-18 12:07:42,12:02:00
5023,02,129,2024-01-18 11:49:37,11:45:00
5032,02,171,2024-01-18 11:47:35,11:45:00
5034,03,112,2024-01-18 12:32:54,12:31:00
5034,71,149,2024-01-18 12:39:00,12:33:00
5034,71,149,2024-01-18 11:45:31,11:48:00
5043,02,255,2024-01-18 12:14:58,12:13:00
5043,05,523,2024-01-18 12:38:08,12:35:00
5043,05,523,2024-01-18 12:38:08,12:45:00
5045,02,177,2024-01-18 11:52:35,11:57:00
5046,01,743,2024-01-18 12:05:41,12:01:00
5046,01,743,2024-01-18 12:06:38,12:01:00
5046,01,743,2024-01-18 12:07:45,12:01:00
5047,01,177,2024-01-18 12:41:56,12:39:00
5048,01,220,2024-01-18 12:23:53,12:22:00
5049,01,189,2024-01-18 12:10:43,12:09:00
5049,01,189,2024-01-18 12:10:43,12:19:00
5050,04,714,2024-01-18 12:30:57,12:28:00
5051,02,149,2024-01-18 11:55:41,11:54:00
5052,01,167,2024-01-18 12:07:43,12:06:00
5055,07,523,2024-01-18 12:08:39,12:05:00
5055,07,523,2024-01-18 12:08:39,12:15:00
5055,07,523,2024-01-18 12:21:54,12:15:00
5055,07,523,2024-01-18 12:21:54,12:25:00
5057,02,189,2024-01-18 12:32:59,12:27:00
5057,02,189,2024-01-18 12:32:59,12:37:00
5059,01,122,2024-01-18 11:45:34,11:41:00
5059,01,177,2024-01-18 12:14:56,12:19:00
5062,02,112,2024-01-18 12:38:07,12:36:00
5062,01,122,2024-01-18 11:50:32,11:44:00
5062,01,122,2024-01-18 12:10:42,12:14:00
5062,01,184,2024-01-18 12:23:03,12:16:00
5062,01,184,2024-01-18 12:23:03,12:31:00
5064,04,122,2024-01-18 11:55:44,11:58:00
5064,03,220,2024-01-18 12:38:05,12:36:00
5088,01,157,2024-01-18 12:23:57,12:25:00
5096,02,186,2024-01-18 11:52:32,11:51:00
5098,02,167,2024-01-18 12:38:57,12:33:00
5101,02,184,2024-01-18 11:54:38,11:49:00
5101,02,184,2024-01-18 12:10:42,12:04:00
5101,02,184,2024-01-18 12:10:42,12:19:00
5102,01,171,2024-01-18 12:05:41,12:00:00
5104,06,190,2024-01-18 11:51:35,11:48:00
5104,06,190,2024-01-18 11:51:35,11:58:00
5106,02,220,2024-01-18 12:10:43,12:09:00
5107,01,122,2024-01-18 12:04:40,12:09:00
5112,01,103,2024-01-18 12:32:02,12:31:00
5112,02,106,2024-01-18 11:58:37,12:01:00
5138,01,713,2024-01-18 12:04:41,12:06:00
5145,02,719,2024-01-18 12:21:36,12:20:00
5151,01,197,2024-01-18 12:10:44,12:07:00
5151,01,197,2024-01-18 12:40:06,12:37:00
5157,01,180,2024-01-18 12:11:50,12:13:00
5162,01,167,2024-01-18 12:38:05,12:44:00
5162,01,167,2024-01-18 12:39:01,12:44:00
5192,04,105,2024-01-18 12:32:04,12:24:00
5192,04,105,2024-01-18 12:32:04,12:34:00
5192,02,716,2024-01-18 11:49:35,11:47:00
5194,02,171,2024-01-18 11:48:42,11:46:00
6003,01,116,2024-01-18 12:38:03,12:36:00
6003,01,116,2024-01-18 12:38:03,12:46:00
6003,18,181,2024-01-18 12:30:54,12:27:00
6005,12,110,2024-01-18 12:19:00,12:25:00
6005,12,110,2024-01-18 12:19:55,12:25:00
6005,12,110,2024-01-18 12:21:55,12:25:00
6005,12,110,2024-01-18 12:23:02,12:25:00
6005,12,110,2024-01-18 12:23:56,12:25:00
6005,17,134,2024-01-18 12:10:28,12:18:00
6008,05,103,2024-01-18 11:58:40,11:56:00
6012,02,103,2024-01-18 12:08:38,12:06:00
6013,05,121,2024-01-18 11:59:33,11:58:00
6015,02,181,2024-01-18 11:56:36,12:04:00
6016,01,150,2024-01-18 11:52:35,11:54:00
6021,01,116,2024-01-18 11:48:40,11:46:00
6021,01,116,2024-01-18 11:48:40,11:56:00
6021,02,116,2024-01-18 12:15:51,12:12:00
6021,02,116,2024-01-18 12:15:51,12:22:00
6025,02,116,2024-01-18 12:23:01,12:16:00
6025,02,116,2024-01-18 12:23:01,12:26:00
6026,05,116,2024-01-18 11:55:43,11:48:00
6026,05,116,2024-01-18 11:55:43,11:58:00
6026,02,210,2024-01-18 11:56:38,11:55:00
6026,08,250,2024-01-18 12:09:46,12:08:00
6046,05,114,2024-01-18 12:24:59,12:26:00
6046,05,184,2024-01-18 12:00:39,11:55:00
6047,01,112,2024-01-18 11:53:42,11:48:00
6047,03,122,2024-01-18 12:13:52,12:17:00
6047,04,171,2024-01-18 12:39:02,12:36:00
6047,04,180,2024-01-18 12:28:55,12:23:00
6047,04,180,2024-01-18 12:28:55,12:35:00
6048,06,171,2024-01-18 11:59:29,12:07:00
6048,06,171,2024-01-18 12:00:39,12:07:00
6048,06,171,2024-01-18 12:01:29,12:07:00
6048,06,171,2024-01-18 12:04:28,12:07:00
6048,05,180,2024-01-18 12:21:55,12:17:00
6048,05,180,2024-01-18 12:21:55,12:29:00
6048,05,180,2024-01-18 12:22:59,12:17:00
6048,05,180,2024-01-18 12:22:59,12:29:00
6048,05,180,2024-01-18 12:25:03,12:17:00
6048,05,180,2024-01-18 12:25:03,12:29:00
6048,05,180,2024-01-18 12:25:56,12:29:00
6057,04,114,2024-01-18 12:38:05,12:35:00
6057,01,210,2024-01-18 12:23:57,12:22:00
6059,71,103,2024-01-18 11:53:42,12:00:00
6059,71,103,2024-01-18 12:13:47,12:15:00
6059,21,150,2024-01-18 12:34:56,12:40:00
6059,21,150,2024-01-18 12:13:48,12:10:00
6059,21,150,2024-01-18 12:13:48,12:20:00
6059,22,250,2024-01-18 12:35:59,12:41:00
6059,22,250,2024-01-18 12:38:07,12:41:00
6059,18,511,2024-01-18 11:54:30,11:56:00
6062,02,303,2024-01-18 12:08:41,12:07:00
6075,05,186,2024-01-18 12:25:00,12:17:00
6075,05,186,2024-01-18 12:25:00,12:29:00
6082,06,157,2024-01-18 12:32:59,12:31:00
6082,06,157,2024-01-18 12:34:02,12:31:00
6082,06,157,2024-01-18 12:34:59,12:31:00
6082,06,157,2024-01-18 12:34:59,12:43:00
6082,06,157,2024-01-18 12:36:03,12:31:00
6082,06,157,2024-01-18 12:36:03,12:43:00
6087,02,197,2024-01-18 11:47:35,11:44:00
6090,02,180,2024-01-18 12:17:52,12:13:00
6090,02,180,2024-01-18 12:17:52,12:25:00
6090,02,180,2024-01-18 12:28:52,12:25:00
6090,02,180,2024-01-18 12:28:52,12:37:00
6091,02,180,2024-01-18 12:19:51,12:13:00
6091,02,180,2024-01-18 12:19:51,12:25:00
6099,02,114,2024-01-18 11:54:33,11:56:00
6099,02,114,2024-01-18 12:42:00,12:41:00
6112,01,712,2024-01-18 12:36:05,12:38:00
6115,01,719,2024-01-18 12:25:59,12:24:00
6116,01,210,2024-01-18 12:21:54,12:17:00
6116,01,210,2024-01-18 12:22:59,12:17:00
6116,01,210,2024-01-18 12:23:55,12:17:00
6116,01,210,2024-01-18 12:23:55,12:32:00
6116,01,210,2024-01-18 12:25:56,12:32:00
6116,01,210,2024-01-18 12:27:00,12:32:00
6116,01,210,2024-01-18 12:28:52,12:32:00
6116,01,210,2024-01-18 12:30:53,12:32:00
6116,01,210,2024-01-18 11:58:40,12:02:00
6116,01,210,2024-01-18 11:59:35,12:02:00
6119,02,210,2024-01-18 12:45:03,12:43:00
6119,03,L-7,2024-01-18 12:36:07,12:35:00
6122,02,210,2024-01-18 12:41:58,12:40:00
6124,02,210,2024-01-18 12:23:02,12:25:00
6132,01,122,2024-01-18 12:14:57,12:19:00
6132,01,122,2024-01-18 12:32:56,12:34:00
6132,01,180,2024-01-18 12:34:03,12:33:00
6133,03,112,2024-01-18 12:21:55,12:18:00
6136,02,157,2024-01-18 12:07:45,12:04:00
6136,02,157,2024-01-18 12:07:45,12:16:00
6136,02,181,2024-01-18 12:15:51,12:13:00
6145,01,114,2024-01-18 12:45:05,12:38:00
6145,01,114,2024-01-18 12:45:05,12:53:00
6152,02,714,2024-01-18 11:48:40,11:51:00
6155,01,122,2024-01-18 11:56:32,11:52:00
6155,03,122,2024-01-18 12:41:56,12:46:00
6168,01,150,2024-01-18 11:47:35,11:40:00
6168,01,150,2024-01-18 11:54:35,12:00:00
6168,01,150,2024-01-18 11:55:41,12:00:00
6223,01,114,2024-01-18 12:28:54,12:25:00
6657,01,750,2024-01-18 11:53:41,12:02:00
6657,01,750,2024-01-18 11:54:04,12:02:00
6657,01,750,2024-01-18 11:56:39,12:02:00
6806,02,150,2024-01-18 12:36:01,12:38:00
7002,14,117,2024-01-18 12:45:08,12:40:00
7002,01,175,2024-01-18 12:11:49,12:09:00
7002,16,507,2024-01-18 12:35:00,12:32:00
7002,16,507,2024-01-18 12:35:00,12:42:00
7002,16,507,2024-01-18 12:40:09,12:32:00
7002,16,507,2024-01-18 12:40:09,12:42:00
7002,16,507,2024-01-18 11:56:39,11:52:00
7002,16,507,2024-01-18 11:56:39,12:02:00
7002,16,507,2024-01-18 11:58:41,11:52:00
7002,16,507,2024-01-18 11:58:41,12:02:00
7002,16,507,2024-01-18 11:59:36,11:52:00
7002,16,507,2024-01-18 11:59:36,12:02:00
7002,16,507,2024-01-18 12:00:42,12:02:00
7002,16,507,2024-01-18 12:04:44,12:02:00
7002,16,507,2024-01-18 12:04:44,12:12:00
7002,16,507,2024-01-18 11:45:23,11:42:00
7002,16,507,2024-01-18 11:45:23,11:52:00
7002,16,507,2024-01-18 11:48:38,11:42:00
7002,16,507,2024-01-18 11:48:38,11:52:00
7002,16,507,2024-01-18 11:49:26,11:42:00
7002,16,507,2024-01-18 11:49:26,11:52:00
7002,16,507,2024-01-18 11:50:29,11:52:00
7002,16,507,2024-01-18 11:53:38,11:52:00
7002,16,507,2024-01-18 11:54:26,11:52:00
7002,16,507,2024-01-18 11:54:26,12:02:00
7002,16,507,2024-01-18 11:55:29,11:52:00
7002,16,507,2024-01-18 11:55:29,12:02:00
7006,09,118,2024-01-18 12:00:24,12:02:00
7006,14,118,2024-01-18 11:48:43,11:50:00
7006,05,131,2024-01-18 12:10:38,12:08:00
7006,05,131,2024-01-18 12:10:38,12:16:00
7006,12,502,2024-01-18 11:54:38,12:01:00
7006,14,514,2024-01-18 12:30:57,12:34:00
7006,14,514,2024-01-18 12:32:59,12:34:00
7006,02,523,2024-01-18 11:58:34,11:56:00
7006,02,523,2024-01-18 11:58:34,12:06:00
7011,08,222,2024-01-18 12:09:48,12:12:00
7011,08,520,2024-01-18 12:08:42,12:07:00
7013,06,131,2024-01-18 12:36:53,12:43:00
7013,06,131,2024-01-18 12:36:53,12:43:00
7013,06,131,2024-01-18 12:36:53,12:43:00
7013,06,131,2024-01-18 12:36:53,12:43:00
7013,04,520,2024-01-18 12:13:52,12:11:00
7015,01,107,2024-01-18 12:28:56,12:30:00
7016,01,520,2024-01-18 11:58:41,11:53:00
7016,01,520,2024-01-18 12:45:08,12:38:00
7016,01,520,2024-01-18 12:45:08,12:53:00
7016,01,520,2024-01-18 12:25:58,12:23:00
7016,01,520,2024-01-18 12:27:04,12:23:00
7016,01,520,2024-01-18 12:30:57,12:23:00
7016,01,520,2024-01-18 12:30:57,12:38:00
7016,01,520,2024-01-18 12:32:59,12:38:00
7016,01,520,2024-01-18 12:36:07,12:38:00
7019,01,157,2024-01-18 12:00:41,11:58:00
7027,04,128,2024-01-18 12:28:56,12:33:00
7027,06,175,2024-01-18 12:05:37,12:12:00
7037,01,503,2024-01-18 12:30:55,12:23:00
7037,01,503,2024-01-18 12:30:55,12:33:00
7040,06,108,2024-01-18 12:30:57,12:37:00
7040,02,503,2024-01-18 12:18:59,12:14:00
7040,02,503,2024-01-18 12:18:59,12:24:00
7042,02,116,2024-01-18 12:45:09,12:44:00
7044,02,106,2024-01-18 12:00:40,11:58:00
7044,02,111,2024-01-18 12:13:52,12:09:00
7044,02,111,2024-01-18 12:13:52,12:21:00
7045,02,116,2024-01-18 12:00:42,11:58:00
7045,02,116,2024-01-18 12:00:42,12:08:00
7046,01,116,2024-01-18 12:10:44,12:08:00
7046,01,116,2024-01-18 12:10:44,12:18:00
7046,01,180,2024-01-18 12:22:58,12:24:00
7049,02,111,2024-01-18 12:34:05,12:31:00
7049,02,116,2024-01-18 11:47:32,11:45:00
7049,02,116,2024-01-18 11:47:32,11:55:00
7050,02,503,2024-01-18 12:09:48,12:04:00
7050,02,503,2024-01-18 12:09:48,12:14:00
7062,02,106,2024-01-18 12:23:02,12:20:00
7067,01,162,2024-01-18 12:27:03,12:24:00
7069,02,162,2024-01-18 12:23:57,12:21:00
7071,02,138,2024-01-18 12:23:57,12:22:00
7071,06,159,2024-01-18 12:30:57,12:26:00
7071,01,187,2024-01-18 11:47:29,11:46:00
7071,02,502,2024-01-18 12:13:52,12:11:00
7071,02,520,2024-01-18 12:17:49,12:16:00
7071,02,520,2024-01-18 11:47:34,11:46:00
7071,01,525,2024-01-18 12:14:58,12:16:00
7073,01,108,2024-01-18 12:27:01,12:26:00
7076,06,171,2024-01-18 12:01:23,12:09:00
7076,06,171,2024-01-18 12:04:25,12:09:00
7076,06,171,2024-01-18 12:05:25,12:09:00
7076,06,171,2024-01-18 12:06:26,12:09:00
7076,06,171,2024-01-18 12:07:26,12:09:00
7076,07,517,2024-01-18 12:45:09,12:49:00
7076,07,517,2024-01-18 12:00:42,12:04:00
7076,07,517,2024-01-18 12:09:47,12:04:00
7076,07,517,2024-01-18 12:10:44,12:04:00
7076,07,517,2024-01-18 12:10:44,12:19:00
7076,07,517,2024-01-18 12:14:57,12:19:00
7076,07,517,2024-01-18 12:15:52,12:19:00
7076,07,517,2024-01-18 12:22:58,12:19:00
7076,07,517,2024-01-18 12:23:54,12:19:00
7076,07,517,2024-01-18 12:27:03,12:19:00
7076,07,517,2024-01-18 12:27:03,12:34:00
7076,07,517,2024-01-18 12:32:58,12:34:00
7076,07,517,2024-01-18 11:54:36,11:49:00
7076,07,517,2024-01-18 11:55:43,11:49:00
7076,07,517,2024-01-18 11:55:43,12:04:00
7076,07,517,2024-01-18 11:56:38,11:49:00
7076,07,517,2024-01-18 11:56:38,12:04:00
7076,07,517,2024-01-18 11:58:40,12:04:00
7076,07,517,2024-01-18 12:00:41,12:04:00
7076,07,517,2024-01-18 12:01:36,12:04:00
7085,01,171,2024-01-18 12:19:54,12:14:00
7093,05,182,2024-01-18 11:52:35,11:45:00
7093,05,182,2024-01-18 11:52:35,11:55:00
7094,01,167,2024-01-18 12:01:37,11:59:00
7095,01,116,2024-01-18 12:39:02,12:31:00
7095,01,116,2024-01-18 12:39:02,12:41:00
7095,01,116,2024-01-18 12:07:43,12:01:00
7095,01,116,2024-01-18 12:07:43,12:11:00
