Lines,Lon,VehicleNumber,Time,Lat,Brigade,Zespol,Slupek
402,21.1560617,8577,2024-01-18 17:58:50,52.2403117,013,2064,04
402,21.1560617,8577,2024-01-18 17:59:55,52.2403117,013,2064,04
402,21.1560617,8577,2024-01-18 18:00:57,52.2403117,013,2064,04
402,21.1560617,8577,2024-01-18 18:02:00,52.2403117,013,2064,04
402,21.1560617,8577,2024-01-18 18:02:47,52.2403117,013,2064,04
402,21.1560617,8577,2024-01-18 18:04:05,52.2403117,013,2064,04
402,21.1560617,8577,2024-01-18 18:04:51,52.2403117,013,2064,04
402,21.1560617,8577,2024-01-18 18:05:53,52.2403117,013,2064,04
523,20.9300006,8578,2024-01-18 17:47:57,52.2405268,3,5032,02
509,20.970701,8580,2024-01-18 18:23:59,52.320591,015,1020,03
190,20.9943317,8581,2024-01-18 18:17:05,52.2422783,12,7085,02
190,21.06009,8585,2024-01-18 18:30:03,52.268585,11,1055,01
120,21.048135,8586,2024-01-18 18:04:55,52.2877233,3,1145,01
120,21.04605,8586,2024-01-18 18:14:09,52.2725233,3,1138,01
120,21.0590783,8588,2024-01-18 18:21:04,52.3020333,010,1179,04
116,21.0228467,8593,2024-01-18 18:31:03,52.2289783,14,7040,02
138,21.05277,8595,2024-01-18 17:50:51,52.25974,6,1034,01
138,21.0370767,8595,2024-01-18 18:10:07,52.222405,6,7071,02
138,21.004368,8801,2024-01-18 18:33:16,52.1712046,5,3266,01
162,21.0333483,8805,2024-01-18 18:08:59,52.2583941,7,1066,06
162,21.0297213,8805,2024-01-18 18:11:02,52.2614443,7,1005,07
527,21.0591193,8814,2024-01-18 18:05:56,52.3029705,010,1179,01
401,21.0113413,8816,2024-01-18 18:05:03,52.174553,6,3248,02
162,21.0546688,8817,2024-01-18 18:08:59,52.1948133,08,3061,02
504,21.0648996,8819,2024-01-18 18:22:07,52.1312653,4,3282,04
127,20.9131011,8820,2024-01-18 18:29:07,52.2085286,4,4213,52
127,20.8954763,8820,2024-01-18 18:35:10,52.2087855,4,4224,01
143,21.0137801,8827,2024-01-18 18:05:56,52.2172598,6,7006,02
125,21.196502,8829,2024-01-18 17:43:46,52.2083693,06,2032,02
158,21.1128096,8830,2024-01-18 18:34:11,52.2362813,7,2105,02
158,20.9632211,8832,2024-01-18 17:50:53,52.2168133,8,4045,05
158,21.0983828,8832,2024-01-18 18:32:08,52.2361973,8,2102,04
188,20.983418,8836,2024-01-18 17:45:52,52.1979026,08,4033,01
158,20.9718621,8851,2024-01-18 18:09:00,52.2199698,9,4043,01
158,20.9906601,8851,2024-01-18 18:18:00,52.2249988,9,4001,03
411,21.015583,8854,2024-01-18 18:04:56,52.22263,468,7011,09
125,21.196509,8855,2024-01-18 18:10:01,52.208378,4,2032,02
125,21.196509,8855,2024-01-18 18:11:01,52.208378,4,2032,02
125,21.196518,8855,2024-01-18 18:14:01,52.208358,4,2032,02
125,21.196518,8855,2024-01-18 18:15:01,52.208358,4,2032,02
125,21.196516,8855,2024-01-18 18:17:01,52.208378,4,2032,02
125,21.196515,8855,2024-01-18 18:18:01,52.208381,4,2032,02
125,21.196515,8855,2024-01-18 18:19:01,52.208381,4,2032,02
125,21.196523,8855,2024-01-18 18:20:01,52.20839,4,2032,02
125,21.196523,8855,2024-01-18 18:21:02,52.20839,4,2032,02
125,21.196523,8855,2024-01-18 18:26:04,52.20839,4,2032,02
125,21.196523,8855,2024-01-18 18:27:05,52.20839,4,2032,02
125,21.196528,8855,2024-01-18 18:28:05,52.208384,4,2032,02
125,21.196528,8855,2024-01-18 18:29:06,52.208384,4,2032,02
527,21.0604848,8856,2024-01-18 17:47:48,52.313053,011,1520,02
527,21.061796,8856,2024-01-18 18:14:04,52.3094976,011,1280,01
527,21.0641696,8856,2024-01-18 18:33:13,52.3248578,011,1183,01
240,21.113371,8857,2024-01-18 17:52:51,52.3333726,04,1239,01
Z26,20.9301513,8858,2024-01-18 17:43:49,52.2248305,1,5011,07
Z26,20.9301916,8858,2024-01-18 18:32:09,52.2248333,1,5011,07
Z26,20.978874,8861,2024-01-18 17:43:47,52.236483,04,5003,04
512,21.0664493,8863,2024-01-18 17:52:55,52.2763943,3,1057,01
512,21.058371,8863,2024-01-18 17:56:55,52.2665368,3,1054,01
340,21.0869466,8864,2024-01-18 18:02:57,52.3008316,03,1221,02
340,21.0932178,8864,2024-01-18 18:07:05,52.3084216,03,1233,02
340,21.0912043,8864,2024-01-18 18:34:09,52.3063926,03,1233,01
199,21.111408,8865,2024-01-18 18:14:52,52.295038,05,1492,01
140,21.0527836,8867,2024-01-18 18:06:01,52.2766661,05,1140,09
140,21.0527951,8867,2024-01-18 18:07:06,52.2766598,05,1140,09
140,21.0527795,8867,2024-01-18 18:10:06,52.2766686,05,1140,09
140,21.0527941,8867,2024-01-18 18:11:01,52.2766626,05,1140,09
527,21.0576538,8871,2024-01-18 18:20:01,52.3198665,54,1358,02
527,21.0683985,8871,2024-01-18 18:28:11,52.3234053,54,1182,06
738,21.1000638,8874,2024-01-18 18:35:16,52.3171913,06,1237,01
512,21.0698251,8875,2024-01-18 18:02:59,52.2906626,4,1061,01
512,21.0630755,8876,2024-01-18 18:26:10,52.2859595,2,1063,02
512,21.0496895,8876,2024-01-18 18:31:06,52.2859843,2,1215,04
512,21.0496661,8876,2024-01-18 18:35:11,52.2859803,2,1215,04
731,20.932646,8877,2024-01-18 17:42:51,52.4238465,470,1378,02
731,20.9549223,8877,2024-01-18 18:02:01,52.4086216,470,1423,01
731,20.9413905,8877,2024-01-18 18:29:07,52.3554263,470,1027,01
193,21.0369868,8880,2024-01-18 18:09:00,52.1619226,08,3120,06
136,21.007699,8882,2024-01-18 18:28:10,52.1706446,12,3247,02
143,21.169125,8886,2024-01-18 17:45:42,52.264276,09,2088,01
143,21.16102,8886,2024-01-18 17:47:43,52.25891,09,2083,01
143,21.094255,8886,2024-01-18 18:05:43,52.244101,09,2010,01
143,21.043646,8886,2024-01-18 18:18:04,52.224368,09,7076,02
141,21.042868,8889,2024-01-18 18:19:07,52.206813,012,3085,52
141,20.9641016,8890,2024-01-18 18:07:05,52.1881236,8,4085,01
165,21.003862,8891,2024-01-18 18:24:04,52.177863,3,3243,01
165,20.9923048,8892,2024-01-18 18:29:08,52.1598188,2,3270,01
165,21.0023846,8892,2024-01-18 18:36:08,52.158254,2,3104,01
217,21.0482558,8895,2024-01-18 18:18:06,52.1508116,5,3138,05
138,21.01912,8896,2024-01-18 18:03:00,52.212396,010,3001,02
148,20.9745191,8898,2024-01-18 18:04:08,52.1687406,7,4202,01
148,20.986507,8898,2024-01-18 18:19:08,52.1580548,7,4147,01
148,21.0382128,8898,2024-01-18 18:30:13,52.1461053,7,3299,03
104,21.030968,9063,2024-01-18 18:10:04,52.293549,2,1085,13
161,21.227833,9064,2024-01-18 18:18:06,52.181652,1,2182,03
161,21.224787,9064,2024-01-18 18:31:08,52.186653,1,2184,01
161,21.224785,9064,2024-01-18 18:32:08,52.186657,1,2184,01
104,21.030994,9065,2024-01-18 17:47:55,52.293545,04,1085,13
104,21.030428,9065,2024-01-18 17:55:00,52.306973,04,1168,04
161,21.187111,9066,2024-01-18 18:07:04,52.183998,2,2043,03
161,21.171919,9066,2024-01-18 18:36:11,52.183498,2,2173,02
211,20.925463,9067,2024-01-18 18:13:05,52.348305,461,1944,01
211,20.925484,9067,2024-01-18 18:14:11,52.348324,461,1944,01
211,20.925446,9067,2024-01-18 18:17:05,52.34832,461,1944,01
211,20.925451,9067,2024-01-18 18:21:11,52.348324,461,1944,01
211,20.925455,9067,2024-01-18 18:22:07,52.348316,461,1944,01
211,20.925449,9067,2024-01-18 18:31:13,52.348309,461,1944,01
211,20.925449,9067,2024-01-18 18:32:08,52.348309,461,1944,01
314,21.001472,9068,2024-01-18 18:38:12,52.313747,4,1095,01
161,21.212503,9069,2024-01-18 17:44:58,52.182621,03,2180,01
161,21.227854,9069,2024-01-18 17:47:56,52.181671,03,2182,03
161,21.224775,9069,2024-01-18 17:57:21,52.186672,03,2184,01
161,21.224775,9069,2024-01-18 18:01:05,52.186672,03,2184,01
161,21.22477,9069,2024-01-18 18:02:04,52.186665,03,2184,01
161,21.224779,9069,2024-01-18 18:03:01,52.186657,03,2184,01
161,21.224777,9069,2024-01-18 18:06:01,52.186661,03,2184,01
161,21.224775,9069,2024-01-18 18:10:08,52.186661,03,2184,01
161,21.224781,9069,2024-01-18 18:11:03,52.186653,03,2184,01
161,21.224749,9069,2024-01-18 18:17:10,52.186672,03,2184,01
161,21.224756,9069,2024-01-18 18:20:08,52.186657,03,2184,01
161,21.224771,9069,2024-01-18 18:22:10,52.186665,03,2184,01
211,20.946175,9070,2024-01-18 18:10:05,52.332161,1,1315,01
211,20.941666,9070,2024-01-18 18:13:05,52.333229,1,1253,02
211,20.942289,9070,2024-01-18 18:20:06,52.348534,1,1317,01
211,20.955624,9070,2024-01-18 18:34:12,52.330593,1,1118,01
211,20.962086,9071,2024-01-18 18:15:03,52.315384,2,1250,02
211,20.940159,9071,2024-01-18 18:33:12,52.339848,2,1405,01
262,21.074619,9073,2024-01-18 18:02:03,52.279564,2,1575,01
262,21.087841,9074,2024-01-18 17:57:57,52.28656,03,1064,03
262,21.087852,9074,2024-01-18 17:59:57,52.28656,03,1064,03
262,21.074644,9074,2024-01-18 18:07:07,52.279552,03,1575,01
262,21.087864,9074,2024-01-18 18:35:18,52.286545,03,1064,03
262,21.087877,9074,2024-01-18 18:38:11,52.286552,03,1064,03
262,21.087847,9074,2024-01-18 18:40:14,52.286545,03,1064,03
900,20.948629,9078,2024-01-18 18:02:02,52.340942,1,1947,03
900,20.94866,9078,2024-01-18 18:21:14,52.340923,1,1947,03
314,21.047659,9080,2024-01-18 17:43:47,52.33955,1,1226,01
314,20.961037,9080,2024-01-18 18:21:10,52.316326,1,1256,03
104,21.030966,9086,2024-01-18 18:31:11,52.293541,03,1085,13
104,21.030968,9086,2024-01-18 18:32:10,52.293541,03,1085,13
211,20.964172,9087,2024-01-18 18:14:11,52.322956,09,1497,02
211,20.951538,9087,2024-01-18 18:18:02,52.331879,09,1316,01
211,20.94352,9087,2024-01-18 18:35:15,52.338634,09,1406,01
314,20.972109,9089,2024-01-18 17:54:59,52.320618,454,1020,01
314,21.05385,9089,2024-01-18 18:31:13,52.350384,454,1349,52
104,21.033382,9092,2024-01-18 18:30:11,52.334816,1,1176,01
104,21.033377,9092,2024-01-18 18:31:11,52.33482,1,1176,01
104,21.033367,9092,2024-01-18 18:32:06,52.33482,1,1176,01
104,21.033365,9092,2024-01-18 18:33:16,52.334808,1,1176,01
104,21.033371,9092,2024-01-18 18:34:12,52.334831,1,1176,01
201,20.9459389,9201,2024-01-18 18:27:09,52.2395079,4,5030,06
164,21.128939,9202,2024-01-18 18:09:02,52.156401,3,3156,02
133,20.9513866,9203,2024-01-18 17:59:02,52.3190601,348,1277,02
264,21.0838858,9204,2024-01-18 18:21:11,52.1677078,1,3044,03
264,21.0838878,9204,2024-01-18 18:32:08,52.1677033,1,3044,03
264,21.0838911,9204,2024-01-18 18:34:09,52.1677021,1,3044,03
264,21.0839066,9204,2024-01-18 18:36:09,52.1677,1,3044,03
201,20.9355173,9210,2024-01-18 18:40:12,52.2588443,2,5165,02
211,20.925441,9212,2024-01-18 17:49:57,52.348308,460,1944,01
133,20.944908,9214,2024-01-18 17:44:56,52.3229742,1,1195,04
211,20.961379,9215,2024-01-18 17:45:51,52.3146961,6,1250,04
211,21.0010088,9215,2024-01-18 18:02:02,52.291479,6,1013,14
211,21.0010121,9215,2024-01-18 18:02:56,52.2914921,6,1013,14
133,20.9649376,9220,2024-01-18 18:20:05,52.3373063,2,1111,01
133,20.984344,9220,2024-01-18 18:34:10,52.3531513,2,1115,01
201,20.933122,9221,2024-01-18 18:24:12,52.257747,3,5150,03
201,20.93906,9226,2024-01-18 17:42:53,52.246203,1,5073,03
201,20.935088,9226,2024-01-18 17:45:31,52.252554,1,5152,01
201,20.925131,9226,2024-01-18 18:06:01,52.260612,1,5161,14
201,20.925131,9226,2024-01-18 18:08:01,52.260599,1,5161,14
201,20.925124,9226,2024-01-18 18:14:08,52.260592,1,5161,14
201,20.925088,9226,2024-01-18 18:15:02,52.260593,1,5161,14
201,20.925131,9226,2024-01-18 18:17:07,52.260591,1,5161,14
203,20.9230918,9229,2024-01-18 17:55:55,52.2802042,472,6026,05
203,20.9113475,9229,2024-01-18 17:59:02,52.2731649,472,6190,01
203,20.903373,9229,2024-01-18 18:28:10,52.2750158,472,6191,01
209,20.998403,9230,2024-01-18 18:40:16,52.124087,05,3398,01
305,21.149731,9232,2024-01-18 17:52:56,52.227194,1,2261,01
164,21.056842,9245,2024-01-18 18:24:12,52.182456,2,3033,55
Z12,20.9328574,9251,2024-01-18 17:42:53,52.2883714,1,6057,01
209,21.01779,9253,2024-01-18 18:18:01,52.13189,574,3017,01
135,21.107115,9311,2024-01-18 18:35:17,52.248348,6,2108,03
142,21.126015,9312,2024-01-18 18:33:15,52.234817,1,2015,01
142,21.132872,9313,2024-01-18 18:01:05,52.213772,3,2188,01
142,21.134283,9313,2024-01-18 18:04:09,52.202976,3,2190,01
147,21.242968,9317,2024-01-18 18:07:06,52.219242,06,2275,03
147,21.243008,9319,2024-01-18 17:45:56,52.219227,09,2275,03
179,21.068571,9321,2024-01-18 18:19:10,52.128895,7,3400,02
179,21.068575,9321,2024-01-18 18:20:08,52.128895,7,3400,02
179,21.068573,9321,2024-01-18 18:21:07,52.128899,7,3400,02
179,21.0685659,9321,2024-01-18 18:22:02,52.1289002,7,3400,02
179,21.068577,9321,2024-01-18 18:24:07,52.128902,7,3400,02
179,21.06856,9321,2024-01-18 18:26:13,52.128906,7,3400,02
179,21.068565,9321,2024-01-18 18:27:08,52.128902,7,3400,02
179,21.06855,9321,2024-01-18 18:28:10,52.128899,7,3400,02
179,21.050858,9323,2024-01-18 18:34:00,52.154732,012,3122,03
147,21.134764,9324,2024-01-18 18:04:54,52.198959,08,2191,01
319,21.196293,9325,2024-01-18 18:05:02,52.208134,03,2032,03
179,21.033829,9327,2024-01-18 18:02:59,52.16217,11,3120,08
179,21.025791,9327,2024-01-18 18:34:11,52.142502,11,3292,01
319,21.201271,9330,2024-01-18 17:50:55,52.17123,04,2046,02
319,21.196331,9330,2024-01-18 18:07:03,52.208153,04,2032,03
319,21.1963242,9330,2024-01-18 18:07:58,52.208129,04,2032,03
319,21.196325,9330,2024-01-18 18:09:00,52.208126,04,2032,03
319,21.196316,9330,2024-01-18 18:10:03,52.208149,04,2032,03
319,21.196308,9330,2024-01-18 18:10:57,52.208134,04,2032,03
319,21.196299,9330,2024-01-18 18:14:05,52.208153,04,2032,03
319,21.196304,9330,2024-01-18 18:15:00,52.208153,04,2032,03
319,21.196325,9330,2024-01-18 18:17:05,52.208141,04,2032,03
319,21.196323,9330,2024-01-18 18:18:02,52.208145,04,2032,03
319,21.196327,9330,2024-01-18 18:19:11,52.208141,04,2032,03
319,21.196312,9330,2024-01-18 18:22:03,52.208145,04,2032,03
319,21.196308,9330,2024-01-18 18:24:08,52.208141,04,2032,03
319,21.196312,9330,2024-01-18 18:28:10,52.208145,04,2032,03
319,21.196316,9330,2024-01-18 18:31:10,52.208145,04,2032,03
319,21.196302,9330,2024-01-18 18:32:05,52.208138,04,2032,03
319,21.196312,9330,2024-01-18 18:33:14,52.208149,04,2032,03
135,21.070213,9331,2024-01-18 18:21:12,52.246029,1,2005,02
135,21.036716,9334,2024-01-18 18:07:05,52.253117,08,1002,06
135,21.0271262,9334,2024-01-18 18:29:10,52.2596046,08,1005,11
256,21.065605,9335,2024-01-18 18:19:10,52.312496,01,1557,02
739,21.018282,9339,2024-01-18 18:33:16,52.110683,2,3022,01
198,21.223021,9340,2024-01-18 17:47:55,52.245815,3,2281,03
135,21.027159,9343,2024-01-18 18:12:57,52.259602,2,1005,11
198,21.242134,9351,2024-01-18 18:32:09,52.216736,04,2349,01
147,21.091381,9352,2024-01-18 17:48:54,52.222519,010,2313,02
179,21.06859,9356,2024-01-18 17:48:49,52.128891,4,3400,02
179,21.068567,9356,2024-01-18 17:49:55,52.128895,4,3400,02
179,21.068584,9356,2024-01-18 17:50:56,52.128887,4,3400,02
179,21.068565,9356,2024-01-18 17:52:56,52.128887,4,3400,02
179,21.068571,9356,2024-01-18 17:55:01,52.128902,4,3400,02
179,21.068565,9356,2024-01-18 17:55:56,52.128887,4,3400,02
179,21.068588,9356,2024-01-18 17:56:59,52.128895,4,3400,02
179,21.068567,9356,2024-01-18 17:57:55,52.128895,4,3400,02
326,20.993515,9402,2024-01-18 18:33:15,52.299572,03,1015,02
516,20.977957,9405,2024-01-18 18:19:13,52.313137,4,1018,02
226,21.050732,9411,2024-01-18 18:02:57,52.315399,04,1285,02
152,21.059946,9412,2024-01-18 17:57:55,52.315784,5,1359,01
152,20.967991,9412,2024-01-18 18:32:08,52.326988,5,1021,01
103,20.944252,9413,2024-01-18 17:59:57,52.271141,3,6045,07
516,20.978474,9414,2024-01-18 18:08:57,52.311646,5,1018,01
743,20.881132,9416,2024-01-18 17:43:46,52.227924,04,5200,02
152,20.95956,9418,2024-01-18 17:43:45,52.316467,06,1256,02
516,20.937704,9420,2024-01-18 18:10:05,52.324669,1,1429,01
157,20.996794,9423,2024-01-18 18:21:11,52.253433,5,7018,03
157,20.987267,9423,2024-01-18 18:27:07,52.267941,5,6003,08
326,20.999163,9426,2024-01-18 18:28:12,52.312504,05,1095,05
326,20.989805,9426,2024-01-18 18:32:07,52.302711,05,1016,01
743,20.900438,9429,2024-01-18 18:00:58,52.227951,3,5109,02
743,20.816105,9429,2024-01-18 18:17:06,52.230774,3,5801,01
157,20.963827,9432,2024-01-18 17:49:58,52.207981,6,4119,02
152,20.992453,9433,2024-01-18 17:42:52,52.338661,2,1105,01
152,20.968016,9433,2024-01-18 18:17:10,52.327793,2,1021,02
103,20.947445,9435,2024-01-18 18:18:06,52.276268,7,6021,03
176,20.990776,9436,2024-01-18 18:22:09,52.327835,2,1099,02
516,20.951687,9437,2024-01-18 18:14:10,52.318192,3,1277,03
516,20.942019,9437,2024-01-18 18:29:10,52.334038,3,1253,07
516,20.942024,9437,2024-01-18 18:30:14,52.334034,3,1253,07
516,20.943001,9437,2024-01-18 18:34:10,52.339161,3,1406,03
152,20.992491,9438,2024-01-18 17:55:55,52.338676,3,1105,01
152,20.95957,9438,2024-01-18 18:11:01,52.316475,3,1256,02
152,21.026493,9439,2024-01-18 18:01:06,52.330795,1,1567,02
152,20.999596,9440,2024-01-18 18:08:55,52.340508,4,1108,02
157,20.98354,9441,2024-01-18 18:36:09,52.219349,1,4003,04
103,20.933187,9442,2024-01-18 17:52:51,52.28952,1,6057,04
103,20.943035,9442,2024-01-18 18:36:11,52.26915,1,6132,01
234,21.067059,9443,2024-01-18 17:47:57,52.338699,2,1558,01
234,21.067068,9443,2024-01-18 17:50:55,52.338696,2,1558,01
103,20.943623,9444,2024-01-18 17:59:00,52.29454,2,6013,05
103,20.945583,9447,2024-01-18 18:20:03,52.265987,09,6155,03
176,21.001453,9448,2024-01-18 18:38:15,52.313759,03,1095,01
157,20.976341,9449,2024-01-18 18:04:05,52.289856,011,6082,06
157,20.976334,9449,2024-01-18 18:05:06,52.28986,011,6082,06
103,20.944239,9450,2024-01-18 18:08:04,52.271141,08,6045,07
176,20.987768,9453,2024-01-18 17:58:59,52.341984,1,1100,02
157,20.985003,9455,2024-01-18 18:20:06,52.220406,7,4003,01
157,20.987524,9455,2024-01-18 18:32:08,52.239143,7,5002,05
326,21.029863,9456,2024-01-18 18:19:10,52.333786,02,1130,02
234,21.067362,9457,2024-01-18 18:29:10,52.341606,1,1559,02
157,20.973938,9458,2024-01-18 18:02:05,52.213867,8,4117,02
326,21.053846,9459,2024-01-18 18:11:05,52.350414,01,1349,52
183,21.1515544,946,2024-01-18 17:57:02,52.2527489,4,2069,01
183,21.1917059,946,2024-01-18 18:08:04,52.2387791,4,2379,01
183,21.1917411,946,2024-01-18 18:10:09,52.2387781,4,2379,01
183,21.1917134,946,2024-01-18 18:14:11,52.238775,4,2379,01
183,21.1917347,946,2024-01-18 18:18:06,52.2387784,4,2379,01
149,20.9138335,9503,2024-01-18 17:55:00,52.237821667,663,5034,71
149,20.913799,9503,2024-01-18 17:55:55,52.237807167,663,5034,71
149,20.878717833,9503,2024-01-18 18:20:07,52.2482195,663,5083,01
159,21.085146333,9506,2024-01-18 18:21:14,52.193338167,1,3079,04
159,21.085141,9506,2024-01-18 18:22:09,52.1933305,1,3079,04
159,21.085135167,9506,2024-01-18 18:29:09,52.193352667,1,3079,04
159,21.085142833,9510,2024-01-18 17:50:56,52.1933475,8,3079,04
220,20.894284667,9511,2024-01-18 17:52:54,52.2100545,08,4224,06
121,20.968044833,9512,2024-01-18 18:22:08,52.2719995,3,6005,13
194,20.8796745,9513,2024-01-18 18:28:14,52.195926,1,4228,01
194,20.895196833,9513,2024-01-18 18:32:09,52.202956833,1,4216,06
707,20.9341665,9514,2024-01-18 18:02:03,52.090842333,02,4251,02
707,21.011607667,9514,2024-01-18 18:30:08,52.074059833,02,3464,02
220,20.896674667,9515,2024-01-18 18:40:13,52.2310755,09,5048,01
149,20.8969585,9516,2024-01-18 17:50:56,52.240518667,662,5050,02
149,20.8696815,9516,2024-01-18 18:04:06,52.251012667,662,5135,02
149,20.873146833,9516,2024-01-18 18:06:01,52.2491595,662,5147,01
149,20.890551167,9516,2024-01-18 18:11:01,52.250349,662,5079,01
311,21.080505833,9526,2024-01-18 18:18:02,52.241568667,04,2129,02
194,20.928435167,9527,2024-01-18 18:29:02,52.223099167,2,5021,02
194,20.913645833,9528,2024-01-18 18:04:06,52.211787833,4,4212,01
159,21.023312167,9533,2024-01-18 18:21:13,52.223812,3,7038,03
220,20.896413833,9534,2024-01-18 18:11:04,52.217109,2,5192,04
220,20.915076833,9535,2024-01-18 18:08:02,52.177520333,3,4327,71
220,20.915066167,9535,2024-01-18 18:09:02,52.177521167,3,4327,71
220,20.915056333,9535,2024-01-18 18:10:07,52.177512833,3,4327,71
220,20.915074333,9535,2024-01-18 18:11:02,52.177523833,3,4327,71
220,20.915060667,9535,2024-01-18 18:15:07,52.177509,3,4327,71
220,20.915082667,9535,2024-01-18 18:18:02,52.177506167,3,4327,71
220,20.919905833,9539,2024-01-18 17:55:01,52.249371333,5,5106,02
220,20.8932425,9539,2024-01-18 18:18:06,52.209070833,5,4224,05
220,20.891501,9539,2024-01-18 18:19:11,52.205837667,5,4129,03
220,20.918078,9540,2024-01-18 18:05:02,52.262184333,6,5102,02
712,20.895028333,9543,2024-01-18 18:11:00,52.239806667,1,5050,04
712,20.863358833,9543,2024-01-18 18:29:05,52.274906833,1,6112,03
715,20.944117667,9547,2024-01-18 18:34:10,52.1190545,058,4176,01
220,20.89795,9549,2024-01-18 17:45:55,52.255603333,4,5054,01
707,20.92332,9551,2024-01-18 17:55:56,52.0959825,1,4260,01
220,20.924979,9552,2024-01-18 18:14:08,52.260644667,1,5161,12
220,20.9249805,9552,2024-01-18 18:15:03,52.260656,1,5161,12
220,20.905001167,9553,2024-01-18 18:10:07,52.1810705,07,4183,02
149,20.869461,9554,2024-01-18 17:48:54,52.249384667,1,5136,01
149,20.895190167,9554,2024-01-18 17:55:54,52.2496135,1,5093,01
715,20.9753875,9555,2024-01-18 17:57:57,52.1345205,56,4171,02
121,20.923100833,9556,2024-01-18 18:08:00,52.280209167,1,6026,05
159,21.062705,9557,2024-01-18 18:01:02,52.2063305,7,3427,02
159,21.047316,9557,2024-01-18 18:08:02,52.21231,7,3057,02
194,20.865132833,9558,2024-01-18 17:45:56,52.206901167,65,4340,01
715,20.943956,9560,2024-01-18 17:56:58,52.176027833,52,4015,03
715,21.036963,9561,2024-01-18 17:57:02,52.1620265,54,3120,05
226,21.04623,9678,2024-01-18 18:09:01,52.343128,2,1519,01
212,21.034594,9679,2024-01-18 18:07:05,52.262863,5,1292,01
736,20.952389,9687,2024-01-18 18:20:05,52.398724,1,1861,02
226,21.0487277,9689,2024-01-18 18:26:14,52.3402222,1,1225,01
226,21.048723,9689,2024-01-18 18:32:11,52.3402286,1,1225,01
226,21.0487392,9689,2024-01-18 18:33:17,52.3402206,1,1225,01
212,21.027149,9693,2024-01-18 17:59:57,52.259602,4,1005,11
212,21.02714,9693,2024-01-18 18:02:59,52.259613,4,1005,11
212,21.027147,9693,2024-01-18 18:04:06,52.259602,4,1005,11
212,21.0313,9693,2024-01-18 18:10:08,52.266819,4,1075,02
212,21.054674,9694,2024-01-18 18:19:11,52.296299,2,1319,01
212,21.027102,9696,2024-01-18 17:43:47,52.259598,3,1005,11
212,21.02713,9696,2024-01-18 17:44:55,52.25959,3,1005,11
204,21.06826,9698,2024-01-18 18:35:14,52.323776,1,1182,04
204,21.068254,9698,2024-01-18 18:36:10,52.323769,1,1182,04
212,21.027142,9699,2024-01-18 18:40:16,52.259609,1,1005,11
131,21.047329,9801,2024-01-18 18:38:15,52.207125,10,3058,54
131,21.068828,9804,2024-01-18 18:05:02,52.181509,1,3065,06
131,21.0689808,9804,2024-01-18 18:10:08,52.1813856,1,3065,05
167,21.018713,9806,2024-01-18 18:14:10,52.212268,017,3001,01
131,21.0688402,9810,2024-01-18 18:30:13,52.1815242,4,3065,06
131,21.0688317,9810,2024-01-18 18:31:13,52.1815257,4,3065,06
131,21.0688068,9810,2024-01-18 18:32:07,52.1815014,4,3065,06
167,20.911558,9813,2024-01-18 18:08:59,52.239189,4,5034,02
131,21.054675,9815,2024-01-18 17:43:50,52.194808,6,3061,02
131,21.016552,9815,2024-01-18 18:07:05,52.22254,6,7011,02
185,21.021963,9816,2024-01-18 17:42:50,52.142642,7,3292,04
185,21.046282,9816,2024-01-18 18:26:14,52.215398,7,7073,02
167,20.8850881,9820,2024-01-18 18:10:06,52.2646384,3,5162,01
167,20.8851015,9820,2024-01-18 18:15:04,52.2646211,3,5162,01
167,20.8850848,9820,2024-01-18 18:17:10,52.2646348,3,5162,01
167,20.8851173,9820,2024-01-18 18:21:10,52.2646241,3,5162,01
167,20.8980108,9820,2024-01-18 18:29:06,52.248772,3,5163,01
167,20.8965771,9820,2024-01-18 18:32:05,52.2416763,3,5051,01
131,21.0689953,9821,2024-01-18 17:42:51,52.181358,8,3065,05
131,21.068995,9821,2024-01-18 17:44:58,52.1813593,8,3065,05
167,21.074176,9822,2024-01-18 17:54:59,52.211699,10,3071,02
185,20.970807,9823,2024-01-18 18:17:07,52.2848171,3,6086,03
185,20.9725603,9823,2024-01-18 18:18:02,52.2817571,3,6136,01
185,20.9815333,9823,2024-01-18 18:21:10,52.2745128,3,6077,01
167,21.083056,9824,2024-01-18 18:36:11,52.208305,12,3308,03
185,21.0497633,9827,2024-01-18 18:07:05,52.2014425,12,3059,01
167,20.940302,9829,2024-01-18 17:59:01,52.23654,2,5100,03
185,21.0570644,9833,2024-01-18 17:54:57,52.1922711,11,3062,01
185,20.9757365,9837,2024-01-18 17:43:44,52.2896735,1,6082,05
185,21.062643,9841,2024-01-18 18:40:12,52.186149,2,3064,04
167,20.885112,9842,2024-01-18 18:36:08,52.264619,5,5162,01
167,20.885096,9842,2024-01-18 18:40:03,52.264619,5,5162,01
167,21.006438,9843,2024-01-18 17:55:00,52.213533,6,7094,02
167,20.9596786,9844,2024-01-18 18:17:08,52.221177,7,5097,02
131,21.0689774,9849,2024-01-18 18:27:04,52.18136,2,3065,05
131,21.06898,9849,2024-01-18 18:28:12,52.18136,2,3065,05
131,21.05468,9849,2024-01-18 18:40:16,52.194794,2,3061,02
131,21.01552,9851,2024-01-18 17:59:04,52.223435,3,7011,05
131,21.015305,9851,2024-01-18 18:04:09,52.2159,3,7036,01
